	Control_P0_1	Control_P0_2	Control_P0_3	Heat_P0_1	Heat_P0_2	Heat_P0_3
gem-1	0.190224235213912	0.251096569571009	0.0884922643410911	-0.450998157974273	-0.475135050932359	-0.811580416966424
F23F12.12	1.487333731258	1.20635981953581	1.05410811691288	1.77331559315076	1.63420229408983	1.70156302121258
ugt-9	-0.632043991502098	-0.77540819865266	-0.664809022258604	0.408213335708168	0.436097374236047	0.592360880760019
M04C9.4	1.1175602914663	1.12549427717418	1.06284143657217	0.43085339745392	0.561893258763759	0.274894404804872
C09B8.8	0.310871933986141	0.325796663516819	0.427675872161977	-0.136564439166353	-0.25478876925012	-0.0977192850057075
set-6	-0.969081505085515	-0.71173304549627	-0.738929784766646	-0.361343631223767	-0.365642228035745	-0.243335891990035
prk-2	1.1113285444694	1.1367230857999	0.954913623065222	0.619869186762129	0.703269787375264	0.623468030082326
glrx-10	2.32042526600011	2.31736809692225	2.30158359716836	2.66917873709665	2.61290406427568	2.61393069159174
C17F4.7	3.80117835369484	3.83006416826288	3.90446091273992	3.53744217290997	3.54649338114933	3.29970780083525
F26G1.2	0.811104681423333	0.81578270627257	0.621762611489561	1.01132291238615	1.01904817327587	1.21123841839391
K02F2.11	0.362664992939567	-0.0865667606753268	0.0411104970066847	0.91295537215249	0.650810252254534	0.97538941688012
tag-196	0.506706006796488	0.559644128576151	0.581500861492936	0.864503292020331	0.861799639998087	0.887694787647083
Y17D7C.2	-1.31919380885332	-4	-4	0.457379909557936	0.563286393503212	0.94392118390098
lgx-1	0.157589382146228	-0.00480180195011374	-0.214494575902722	0.329893619735547	0.369489813517762	0.195489264593849
alx-1	1.01885024321585	1.13265550292439	1.00008789746616	1.39220085155933	1.4204872154349	1.38879774633703
ttll-15	-0.439712397352373	-0.249977083139209	-0.403080283656447	-1.06635208738817	-0.862565415353654	-0.907857612409147
dop-1	-0.0524156506174976	-0.0967159602760254	-0.167849926767044	-0.834096527481631	-0.616664174640178	-0.77046312314094
ddx-23	0.281224126613021	0.352159340399313	0.42470133145418	0.607567369848885	0.556272561479254	0.76410798800901
Y17G7B.17	1.73821725199582	1.69830390793324	1.58867102120808	2.47487245177847	2.50391196691873	2.52069206811023
nspe-6	0.11669691892486	0.198904186846848	0.175328805418709	1.07590667553391	0.969094212021674	1.10231782571056
epg-7	-0.147073147064841	-0.146045469860775	-0.274857790788053	0.288198554147747	0.193597090673727	0.248579220964456
C15B12.1	0.279635353182491	0.191745964885272	0.104199580989416	-0.640136303431088	-0.43623103083717	-0.36347702557682
nhx-1	0.0470772385733069	0.194065925680078	0.314261949219903	-0.487785331650005	-0.38649910495226	-0.364884462881672
C18G1.6	-0.98217048114178	-0.653506571928389	-0.622739204751373	-4	-1.77104329485444	-1.46548854591273
zip-10	1.22388796419619	1.28872650152325	1.21506684901702	1.82193732811173	2.03921888995773	1.80989046002793
tank-1	-0.155959487222865	-0.143092039778303	-0.197973449122755	0.319785390583103	0.524654947918292	0.41460132583652
dpy-20	-0.406620395534813	-0.408727749227273	-0.564985430244977	-0.0460430375899508	0.112756366956326	-0.142654170364445
F53B3.6	1.47555222205273	1.36683338720567	1.33284711725582	1.76094416572892	1.80312281772323	1.65140308307966
Y45F10C.4	1.88368014036612	2.11292512093691	2.10485189016904	1.62854306937772	1.61515553040562	1.76036213490121
rgs-4	0.953545978000586	0.906810649108228	0.985808591350211	0.495780430493959	0.444486016685956	0.353405155745352
T23F11.6	-0.155574700032317	-0.357218223104078	-0.267334507774944	0.189518911744915	0.383126715515815	0.10266180001898
nlp-67	1.70809613684444	1.75019182815428	1.36424560629831	1.21654491558787	0.972228331689977	1.01617386003275
K09E2.2	-0.184299881882674	-0.679182163737085	-0.281843512312359	-0.87262043233303	-1.17885700714884	-1.57001100136197
T05A8.5	-0.0312549556210347	-0.0507348030650658	-0.150829470422409	-0.519417469518208	-0.508569259283597	-1.07639697997983
K02D10.3	-0.282365259689595	-0.409383615052118	-0.0599057352537069	0.758685544326466	0.707390340973435	0.766460279986818
nhr-28	0.696400165515233	0.796486083924322	0.917706194313365	0.236526620165432	0.409237012725413	0.367140693688606
slc-17.8	0.893787240181504	0.838498591926014	0.519204526865726	0.23264381791302	0.150159462107932	-0.173656155292423
ain-2	0.864530050955814	0.736726858516035	0.542392591491062	1.01519814863679	0.997875650274993	1.08114161777491
F22B7.1	-0.380734357802498	-0.362643123157798	-0.599578784879311	0.370810762286025	0.254127348193943	0.343630100365291
ZK1290.5	0.340531532909389	0.316596326239588	0.193918694295846	1.26465051130766	1.22546335616772	1.34217506463673
hrg-4	0.289153772915192	0.00307003230547328	0.387859957982848	-0.401271795023116	-0.577451928338444	-0.349844645019389
mys-4	-0.570848126577411	-0.373442734546399	-0.348420061907908	-0.0823732298277587	-0.181080633247788	0.0818394571266338
F18H3.4	0.367359911549334	0.439735282481308	0.342026320920075	0.916859446511381	0.900403107602423	0.760660277663149
fbxb-38	-1.18350743433382	-1.66140363395793	-1.8337670678654	-0.601508472051024	-0.527892949246523	-0.822954914476252
hmbx-1	0.825226792134497	0.818871582612315	0.670417894959922	0.369842795386574	0.435727306126334	0.432659216313626
T19C4.1	-0.048210304012513	0.0222252043649591	-0.256420088404587	0.48407740012751	0.541923940439716	0.33575321255521
alg-2	1.12201700763611	1.12391415027435	1.03191101089376	0.559474619737126	0.563086554341438	0.701262840522887
C05C8.10	-0.988040005830262	-0.990145842825827	-1.16327687411216	0.0200360943370553	-0.235346840238015	0.0257174357702198
his-5	0.254122022589391	0.0759351430370957	0.0622979147878639	0.953412109460311	0.86358293699842	0.841678413079133
mir-239.2	-4	-4	-4	0.681902348096099	0.982784198233316	0.63643270327194
col-44	-0.16734732865184	-0.0902843574264388	-0.45812699391112	0.341668277101051	0.35404064911087	0.444763641646035
F36A4.2	1.4987606431393	1.35589526697864	1.35708787908688	1.0723811165055	1.13731960259144	0.923636440379022
plr-1	0.838882838475118	0.831391170533361	0.704262819408249	0.234463844412048	0.420279123477994	0.135555357475812
atg-7	0.941481270891528	0.904611712329972	0.871451610386462	1.23462162802819	1.21163385395573	1.2795423969732
K07A1.6	1.55808115577953	1.70491193152304	1.74813576916698	1.25678612477136	1.13749365329787	1.47626915914705
shn-1	0.409783102683027	0.346277245828319	0.0484331573494941	0.57273178955056	0.64495100699886	0.5167280748563
R166.7	-4	-0.802215018146958	-4	-0.0929015094867386	-0.0472930117297508	0.300928471326435
rrf-2	-1.40354593504851	-1.28098612269329	-1.35725577791415	-0.619872853835575	-0.813174243872016	-0.52799446369417
C53D6.7	1.48643640860532	1.58355582406489	1.54546465968731	1.13222459512711	1.10980474013331	1.1711809957281
asp-13	2.13906823529975	2.10410866244738	2.09049810875364	1.34662561460144	1.30190669767201	1.414111358189
dlk-1	0.773655945989139	0.809637521466439	0.68575526929197	1.08041670870453	1.12475368594809	1.09441489955392
C25F9.2	-2.33374953935774	-1.74086745695655	-4	-0.313481537756334	-0.315928617466962	-0.413976468224089
F07H5.7	0.382259717752149	0.398900584074112	0.491570965898519	-0.0438218239566765	0.194896318910845	-0.111560750626855
irld-57	-1.08087513964009	-0.827941703379679	-0.809407628489632	-0.227769892665683	-0.550052060285581	-0.419327883130938
amt-4	0.927264115751016	0.745056366571981	0.6747233316442	0.276651564592744	0.310908932056636	0.19084269877535
nhr-105	-0.142032134217979	-0.115498415553316	0.00753346091743691	0.47819923070609	0.423878547738035	0.707329467055749
K01A11.1	1.34641714332926	1.34362908387863	1.40169846851815	0.906358448325075	1.0618569066815	0.765171344037409
Y92H12A.5	-0.317015387046169	-0.24450352113151	-0.344394113343438	-0.0509457639499982	-0.0357433821528664	0.0109823055588132
K08B4.7	0.611298706031974	0.416072247844669	0.167025202549466	1.00640868482618	1.09133151935524	0.999202614542265
F07F6.8	0.723374760198141	0.75712230126683	0.801017899586674	1.07683145126602	1.04615002040478	1.07257070797339
srz-4	-4	-4	-1.88014628875017	-0.903322191717949	-1.05138699726939	-0.86963755068091
nhr-22	0.133276217271931	0.123482224817815	0.151342939225596	-0.299692704464166	-0.2163054131992	-0.20093706992973
Y49E10.37	1.38409040254076	1.56210377004912	1.57509824956579	0.977577164329655	1.16931742832339	1.29297285870177
Y39E4B.6	1.41826995350192	1.45534812219798	1.37909973527948	0.804962850521457	1.05983331247913	1.02972451507847
pdl-1	0.88116580054814	0.797899302634651	0.732049951444103	0.246189382503596	0.280805971118525	0.297626001576325
C35E7.9	0.204885599082378	0.221001539472181	-0.0447865028413194	0.562049724093959	0.598534030180677	0.686837824252172
bath-25	-1.63402986381378	-1.63612865879671	-4	-0.0253404199483992	0.0714167673916199	-0.672712638895141
VM106R.1	1.18104148251783	1.10281672737872	1.22241757468394	0.756213878299544	0.728170693338004	0.516928805745147
cyp-34A2	0.102021586260625	0.282242238914469	0.105801134661769	-0.525838535682253	-0.465179934669308	-0.210768706439148
gly-8	2.22556024279741	1.9551512020215	1.75258313315731	2.83634451424366	2.81551281308073	2.66526920216338
trhr-1	-0.0857770063125224	-0.106767622524366	-0.289837573549211	0.697696292634959	0.56566816112879	0.554834056578102
elf-1	-0.140657973746527	-0.123463042193795	-0.391309155828393	0.213317826637391	0.247648656864768	0.178844764495865
T11G6.2	1.10393312729262	1.02940421230015	0.934127903330294	0.717754399958252	0.656065648839469	0.575743610408573
mtl-1	-0.438866876028211	-0.440974188182851	-0.262171372230337	0.541454894656216	0.428014561809821	0.620920901863371
fbxa-36	-4	-4	-1.52594974092801	-0.593212882733569	-0.820483192351131	-0.479022050407704
T09F5.12	0.324159742924819	0.295364658826241	0.1220362158209	0.96653758426219	1.09576309842566	1.17680138929031
folt-2	2.62615143634154	2.61242554033404	2.38429481222663	2.17762290360111	2.11957377813293	2.13275016548191
clec-117	1.61006608141982	1.49551831940168	1.35859706365911	1.02973429923845	1.08372172134898	0.651350154183565
ZC266.1	0.447818262084074	0.513040183037957	0.619423230479169	-0.122119305947812	-0.136690688057539	0.107087514131803
Y38E10A.14	1.01500541761948	0.986354247007646	1.05968664970688	1.31713320863352	1.51352588208923	1.38944967662586
pcp-3	1.18850184727861	1.1833234802272	1.07140735124315	0.280547676165159	0.188420649273678	0.0699953618861977
E04D5.5	1.18272614166625	1.35759578389872	1.11731116856548	0.816272348527648	0.515981808011686	0.507567138334794
atg-2	-0.355806281625118	-0.421880289216574	-0.682658392783592	0.194731806213364	0.0666051422503681	0.189974583656126
asm-1	0.00683980307045938	-0.0451090294975367	-0.261574043693087	0.457919255101643	0.429608028863158	0.488073889970433
nfm-1	-0.332352833467885	0.0208749602666802	-0.0965935992505199	0.237005091328218	0.283278947846169	0.341429503700522
cyp-35C1	0.44533130093183	0.466475127772795	0.3093040224404	0.819033569869271	0.733659059032056	0.942967941190147
C50F4.8	1.32640465925502	1.40009243839552	1.22675405196715	0.699573037459948	0.637998567048961	0.669080182365481
T03F6.4	0.652947982409972	0.952722713417995	0.827193573870488	0.236023961311748	0.26770026979018	0.305371199309422
F45E4.5	1.99259998575445	2.08576859179062	1.77248744036917	1.51434477827108	1.36559999414023	1.49501291964855
T12B5.14	1.68876137873051	1.75375839389569	1.67969604820215	1.36370663859395	1.3124107218247	1.41663565641539
icl-1	2.27516601632323	2.13047955879964	2.06972600153127	2.52671841218469	2.50023964344966	2.56750417635764
shw-3	-0.145448627167727	-0.0290661655833259	-0.195949530522574	-0.468830725996764	-0.594717501226827	-0.751544966094489
W08F4.12	-1.043728740584	-0.921016235195862	-0.655188635215145	0.680955848401404	0.755464726739071	0.963452500467525
anmt-3	1.28517649933649	1.39464287998586	1.25397343195708	1.7328653627392	1.84501249456741	1.70665656586007
R08D7.1	0.336337231819795	0.349052537872809	0.332941543267479	0.550506017603854	0.526505057626954	0.761605407425489
Y75B8A.25	0.548475020250339	0.536124212763252	0.499483960341823	0.816564003167106	0.810189453483974	0.878997871303576
Y4C6B.2	0.212060666938272	0.19867259835862	0.00785779780275091	-0.574530166798448	-0.421754706104061	-0.389608441993301
F25B3.5	-0.346765329226814	-0.212679114559531	-0.0767348775274236	0.312281969861892	0.213812125041565	0.315115869830833
wnk-1	0.139134378167256	0.28064925010532	0.0835744186939972	0.483675760787879	0.46296130157761	0.611709180920161
ttll-12	0.930481030608056	0.992500382186178	0.977625693120586	2.28711080274522	2.34055210383099	2.38767446588157
C09E7.4	-0.435493310950381	-0.162955334678331	-0.519144911219446	0.0778322771505885	0.0737889459722182	0.0971621758036808
C37H5.5	0.76315062187058	0.719185039597842	0.675338771976626	1.43813149018897	1.38233318735187	1.48928392758649
pqn-67	-0.747326538116221	-0.828565717924334	-1.09856243519855	-0.465983718580788	-0.368885487175927	-0.35178288846617
Y59E9AL.4	0.780441552833769	0.779228211027438	0.569564711245655	0.296991888287795	0.165826790455071	0.203834499951428
tts-1	0.746023705894116	0.561887476270578	0.531073029081069	2.73553814631884	2.69090900178558	2.64874571364163
set-9	0.469929333749202	0.437993610321095	0.298233285030484	0.746971875670612	0.737106954013308	0.870355707128991
tbc-1	0.507917051555106	0.540682000826725	0.489256620543076	0.893480126519928	0.84294591156204	0.823724361110566
F18C5.10	1.41744120652377	1.49724938813836	1.35672089950492	1.97186504074512	1.98627943509963	2.02084439733484
C06B3.7	-1.64120099129581	-1.34322580217045	-1.0399256804786	0.307380605174356	0.335264367961699	0.236359660823615
W03G1.5	-0.315570827588154	-0.421194576856166	-0.504333006478932	-0.0475175589155785	0.0261174682704386	0.0251036497732005
C06A8.8	0.518733450385772	0.714031399576092	0.550975627357923	0.888821995678738	0.812310135663184	1.08479362201837
W05H9.3	1.13165722902737	1.22336766190505	0.950007455259942	1.55445928485408	1.61037295572324	1.65496507977391
C54G4.7	0.972095945780498	0.983300685819176	0.97274007101795	1.35192394420415	1.3494285895955	1.47878522495377
W02D9.10	1.44301394169509	1.49793526114251	1.55568526133431	1.81781697102829	1.76747434580623	1.97206916979042
spg-20	-0.195230212421094	0.00428217941073658	0.0272353762149032	0.287828054301029	0.244728716066859	0.318076620133807
Y71G12B.33	0.167774192385336	0.132668524548434	-0.0641334608579181	0.638061764054093	0.673499212476254	0.378303692262115
nhr-226	0.00685328726464875	0.129673599754872	-0.000188710406294457	-0.944344746580997	-0.653404880997791	-1.21133927023082
F39B2.8	0.622767993694832	0.45760937004515	0.289499333933116	-0.148079900216885	-0.156340247474804	-0.272711484117225
nhr-119	0.824818242730734	0.850342267693427	0.776996812400473	0.47108015011915	0.451447684782181	0.423782586125999
mir-235	-4	-4	-4	0.778810554292588	0.50567198054087	0.63643270327194
F53A9.1	1.93533957183631	1.87344890182666	1.86494691332659	2.8099044373868	2.84466517648585	2.42900905601416
ZK287.9	1.33843033046063	1.41899167442486	1.43002832301335	1.04934787697459	1.07481327570566	0.964507379413571
F53C3.3	-0.938007158522402	-1.06492585635124	-1.23801777734548	-0.288863989621896	-0.231026205737398	-0.401256469211402
lgc-54	0.171375591967452	0.541885043842602	0.561669852455538	-0.217041691588292	-0.268328869260835	-0.362598978174735
K01G5.12	-4	-1.25498026452344	-4	-0.670962048698793	-0.421317245264945	-0.415493261477676
glod-4	0.932348799246969	0.987297948591368	1.02898841412751	1.23603976127433	1.31105909775875	1.37058289920904
F52C6.12	0.780996596064038	0.778888738440179	0.863609145706554	0.348557117327688	0.39416903732243	0.433416789046182
lin-18	0.767967167449973	0.775404466927576	0.783840915409062	0.268650409279478	0.251301739930524	0.205160346258419
abhd-5.2	0.787497026330706	0.664087010001837	0.581830207789705	1.12338102917218	1.13954230144433	1.03587402468642
F56D6.8	-0.985886785381782	-0.987992632543786	-4	0.0221912010594081	-0.0290997777819207	0.37463762944409
F48E3.2	0.408154089643837	0.615228807414084	0.594115808067302	0.158945996495526	0.163600928276052	0.0912040443921857
clec-218	0.58517382038327	0.843198233024022	0.728402223238402	0.18660731565175	0.323983885676226	0.481800089740849
col-7	2.00578777737552	2.21735695855121	2.07104882827515	1.67884669146438	1.6204100244837	1.84405398072301
W06A11.4	-0.286754432059253	-0.198701121745227	-0.286110424526385	0.18173533524328	0.0424948154298716	0.128969146858564
gst-7	2.38878269820626	2.33313031286611	2.48630519844031	2.85315334675277	2.76643122937575	2.72826805010554
set-25	-0.095406441282727	-0.092313524165186	-0.129229438020658	-0.446651817378984	-0.63805937853941	-0.492109053027527
ttr-39	0.544353687870003	0.597093045221635	0.674089314049473	1.02713105207343	0.899447948262844	0.98166086042872
eat-16	-0.108704835382346	-0.0402397902997511	-0.228276461940919	0.345960978982651	0.29846007880341	0.455768715438953
sti-1	2.36163044574201	2.31093062555071	2.24764998047985	2.79683122287914	2.77550591177998	2.8015517630743
nspb-10	1.67625067827999	1.85677640738004	1.63280423871735	1.16915250204694	1.1697284946508	1.22957279000036
daf-8	-0.165762543124306	-0.192689949820171	-0.333210808618826	0.570771070905045	0.398906652167709	0.467042966480167
Y38A10A.11	-0.395653024514864	-0.318597234096365	-0.667915971866196	0.515799518967541	0.550416980602578	0.326913950354714
F47D12.3	0.86953110506113	0.792251128347218	0.765528620052284	0.176155827419976	0.106381315061958	0.0929027419666087
F08B12.4	2.9153845974133	2.90827989266643	2.87679477955201	3.53281982861157	3.43341167357504	3.29465430253932
C13F10.1	1.15190834360135	1.17535439458588	1.15035352258129	0.831310297764946	0.597296880237109	0.609752659219632
ZC239.6	0.693648162975796	0.727563938819028	0.652430723814352	1.00751044148791	1.09649236160016	0.980523478864519
srd-53	-0.365542419911686	-0.459396370576255	-0.658991543954294	-0.0639308922869582	0.122116336806512	-0.196533740725172
F44D12.16	0.707150364206464	0.672858488563549	0.426975611467387	1.14350552340806	1.28718509511322	1.06807225005535
F45E1.4	0.600493902586214	0.661577720894283	0.723449940659351	1.30397031141824	1.39539405168219	1.26178752423502
srd-63	-0.389228434694128	-0.238757331954084	-0.26367228945164	-1.56113727579887	-0.659576403298396	-0.829746967283155
msp-74	1.23097658317572	1.09478751432926	1.15424576318248	0.686517540262534	0.682994242445382	0.484704984908522
T23E7.6	0.845933906610125	0.805481626426446	0.872306509577335	1.6065428157164	1.6239294336434	1.49861224042151
rnh-1.3	1.22384166195315	1.46677921957292	1.67200803151842	1.84040002538668	1.82580535964406	1.94832831796992
ugt-41	0.00927060003409328	0.183239933407236	-0.14443922204473	0.750138447651582	0.633612768311036	0.85189743283634
R151.1	-0.583455737950916	-0.864165929411738	-0.657414311931128	-0.0941966771484876	-0.0922475592302621	-0.0864227643858164
F29C6.1	0.591539286945415	0.774153204425263	0.884398437682928	0.962513579295958	1.01656005340866	1.14899036108679
ugt-8	0.328719995252004	0.160995881400765	0.14255990706698	1.18112145207529	1.14105795615891	1.10163932153617
sri-39	-1.37404760627001	-4	-4	0.725934258369062	0.747188383210383	0.183159299012838
Y38E10A.22	1.44546638755017	1.39421560380395	1.30249887004412	2.35756235219174	2.33767331306395	2.46130787933103
K04A8.21	-4	-4	-1.3799597454954	0.468028277046905	0.127301615038354	-0.104210976214048
vps-51	0.523879774583548	0.503228390088629	0.488130666098328	1.03079383805139	1.01357763879871	1.11467034105037
R02E4.3	1.834305145915	1.49306130837671	1.27128992984053	2.24911603885793	2.29570911843698	2.06476035564587
linc-88	-4	-4	-4	0.512000791338128	0.32601320681339	0.290447781708924
W02A2.9	1.41876374869453	1.39851570958779	1.54434620160111	2.01485428677908	1.98044431473661	1.77272474247637
hip-1	2.441622165267	2.46453610712129	2.43227411712002	2.80706306457877	2.80105429855988	2.81578820763032
Y46H3A.5	-1.18578132566172	-1.36364267708221	-1.83602887160976	0.907186340380284	0.975967278334675	0.867625070898748
gst-1	2.25760868578651	2.21778442724511	2.29405191721953	3.08588634101991	3.04723770782962	3.04910426196337
Y43C5B.2	0.212286930600569	0.136952170480127	-0.0275985427907255	0.668152318679493	0.599824415749741	0.389560302520941
dkf-2	0.922182816983346	0.963353290651799	0.893480141028896	0.493956280519253	0.492021805094579	0.523400444955699
F37C4.5	2.09959881088838	2.17453609611619	2.17170088261753	2.45251521345816	2.4354865327251	2.44808319774089
nspb-9	1.67861740658498	1.90584591415352	1.69319728657779	1.15599114650977	1.16684282600016	1.07575901358321
suco-1	0.318888066714979	0.407177238295278	0.420486704589624	0.857329074791869	0.775881749405627	0.970385019441222
F57F4.4	1.45204085050131	1.57962531911234	1.46798260313465	1.08281749737643	1.16986464460858	0.982778293933471
F23F12.3	-0.0736531579819696	-0.18689617156106	0.146008317877169	-0.646593092211787	-0.450174812593869	-0.72678678703191
slc-17.6	0.876404340080194	0.823887686022264	0.833896377053246	0.41324086747389	0.49157580496068	0.513444992525681
fbxa-31	-0.170185446122127	-0.0159653488958002	-0.231679443962158	0.290527532784722	0.232800433063179	0.17598268601621
Y46D2A.1	-0.994859299842609	-0.917855742568355	-0.614254620789954	-0.358343312313256	-0.317877910929598	-0.236347144575042
vps-32.1	2.03148562209957	2.08976909219213	2.04076609643284	2.4118289076973	2.39678233687801	2.37469381532659
K01B6.3	-0.130563075124465	-0.185051194662094	-0.29622311815301	-0.627130307958827	-0.678403387384484	-0.759685404424684
ace-2	0.756437809163083	0.759312266872872	0.708843642526493	0.396231642191689	0.440866758435442	0.353195845706219
gap-3	-0.327040855448227	-0.2389890447334	-0.43313596588494	0.00675634756492864	0.100874302505203	0.3134465657512
C31H5.6	0.767124451132863	0.970751248245049	1.03883190258117	0.315943493579934	0.403370536284249	0.673046003361189
Y23H5A.9	-0.394810761237764	-0.0959422963261825	-0.871072828145783	0.409435697065862	0.588582747425135	0.540051919703397
C32E12.4	-0.654017318220228	-0.524503598953511	-0.635652529609552	-0.212982786781406	-0.17072914416426	-0.207301828113117
hot-1	1.11391339767635	1.07370628042869	1.12096923476785	0.802712120276313	0.690868842238934	0.710161542863708
spp-2	1.61515349321649	1.53745721793249	1.58265136753767	2.07958544500305	2.08296817583886	1.97781054243711
ptr-3	0.435716439627032	0.432420447398935	0.136136740371609	-0.130260001036892	-0.0322699128742283	-0.164730415687363
ZC513.3	-0.721946357429929	-1.10907548742409	-1.17318132745667	-0.485396289779606	-0.330258453393469	-0.512375012449402
C03A7.2	-1.67405119727624	-4	-1.37340499717372	-0.871445949818875	-0.241748222926466	-0.360837537234406
Y113G7A.12	-0.80993568498051	-0.812042213517562	-0.860409498841282	-0.181904022660294	-0.00277357078178067	-0.449167257693384
nhr-138	0.404919626163317	0.449142412905283	0.434309799265066	-0.0351915198934267	0.0124327401115248	-0.0806569636625707
inx-18	0.814529504840585	0.600216593707799	0.464081060611343	-0.0397539097511378	0.0289182935217237	-0.172357731176315
gcy-17	-1.71733595878749	-4	-4	-0.835790902787662	-0.863586278562719	-0.455466506017327
lem-3	0.0744002522744712	0.204341374448282	0.299026560921706	0.468028277046905	0.462304965797746	0.551174279589388
C41G7.13	0.548799922201469	0.652032613362976	0.517041899066091	0.122708815183059	0.237736465888217	-0.144582727910058
C35A11.4	0.652172185235738	0.614978830045891	0.574931424760519	-0.0271060345059	-0.0263732648658909	0.0131313458450865
ZC443.3	-0.239338477066273	-0.310513866610636	-0.283498622317176	0.237589703489459	0.158269863434175	0.152357384124334
set-18	0.55312868719341	0.707248259030869	0.468899525607894	0.851443894098203	0.924551671693605	0.866624485939072
F07A11.4	0.589712320343757	0.640180054317732	0.490290793878623	0.102752263589612	0.222587003550146	0.0830904729382968
oct-1	-0.0645270168884076	-0.037479723367649	-0.0929818542457119	-0.670211242390249	-0.436356316044714	-0.583093274050381
T10B10.8	0.705077396367394	0.664463346437237	0.526994514701899	0.313132652490936	0.357916427422082	0.180978674136463
skat-1	1.72063140401976	1.66825328849667	1.61667559802259	1.32871072812423	1.28283387723949	1.27617210833911
lact-8	-0.0837473874377527	-0.0928030301761482	-0.334218096761884	0.484692053176684	0.536431198091911	0.466805530998205
F54D5.15	0.138131509976737	0.207005750622615	0.0505789590289125	0.523726647832984	0.619163795696897	0.55601473305112
prhg-1	0.428942201452995	0.425028654399737	0.400395831148321	0.081731233347263	-0.0728936536122378	-0.1449456480075
R02D5.1	1.08964841175177	1.15414950504453	0.882381733070589	0.654479891517728	0.724004485968684	0.428807981537513
F40H3.1	1.18864429492451	1.37405614572656	1.38263030536139	0.950055501324875	0.954772677260168	0.973300417791255
K08D8.11	0.908488579602611	1.29791502951403	1.34556347585019	1.908923111709	1.86959913212639	2.07243415328822
ttc-36	1.30050041824259	1.4379077479831	1.28003886629832	1.94125759086972	1.92971336352969	1.75565487762286
T20D4.12	-1.46000823765392	-1.46211003618624	-1.33474001084236	-0.753588937455199	-0.293162739055858	-0.401256469211402
swt-3	1.47414422483207	1.48624019912482	1.23410426907494	1.06114147628916	0.943366441919783	0.989692666565295
Y37H9A.5	0.454431777391479	0.334229436610457	0.569545660830862	0.728934373358618	0.82972752446581	1.0494303028453
sec-61	2.91823007207016	2.93384683468071	2.75668954400653	2.48163461042317	2.49016407364893	2.46846268917749
K10G4.3	-0.622448486486115	-0.992288409558493	-1.04063861075894	0.783773891696161	0.654538041829153	0.725715144418394
F28C10.3	0.789861000995484	0.845047671566324	0.91264923430553	0.369568197879339	0.230609682273228	0.510945491877358
best-17	0.487382690161196	0.703990748124803	0.877436172920131	-0.0395180555392982	0.106982679895981	0.0798101222381288
Y54E2A.9	1.70941266065064	1.52781234043007	1.47403368393162	1.18910990908973	1.1536971389534	0.929195745792551
Y42H9AR.5	0.850497398569437	0.83766582431388	0.991683639947869	0.384485361326148	0.370978335851728	0.218449132625155
VF15C11L.2	-4	-4	-4	-0.261911359622173	-0.246263532006964	-0.30737324023539
Y44A6D.2	1.77479093826303	1.90685707629388	1.88707108531088	1.46347923403112	1.40004655317519	1.36920109480729
H06I04.9	1.51675908718006	1.56501179210017	1.5973745865131	0.857990595794992	0.915838161695486	0.952697476925247
F14B4.1	-1.41617712192986	-1.54283914277848	-1.34874942639502	-0.872287095876975	-0.818885370924736	-0.728792624407887
ent-4	0.741762885030631	0.813280783474939	0.787143657025728	0.140474209631832	0.21734066564943	0.132252225765734
twk-46	0.630583459969599	0.61719487527576	0.700394331924394	0.0794106536346836	0.200817197490058	0.0339440042232807
R01H10.4	0.494169196716989	0.567310099046094	0.466524604182551	0.884619079568042	0.988629373866167	0.759156563876203
ifa-4	1.21511608321405	1.31352441689326	1.27274461964444	0.944385046306222	0.903536830808506	0.933037075014637
eea-1	-0.649961016162379	-0.571067892924458	-0.482036525741432	-0.254960581985369	-0.262789619387051	-0.212769100963227
sago-1	0.503906840496694	0.600622721465754	0.501338009230403	0.148916099879896	0.253745593751096	0.133204428118902
col-62	1.97389065322713	2.18163653012499	1.98516784314682	1.64819644548723	1.59798479401633	1.79095070270729
nhr-116	-0.104853466923811	-0.0221494342810017	-0.0240923258426766	-0.560825545027792	-0.295923894650732	-0.710966262715325
ZC155.2	-0.260118389041596	-0.262225897041993	-0.387233951019434	0.237995373171939	0.143239648738178	0.137483703303704
zipt-2.1	1.1139072551369	1.13364857384396	1.01416036297177	0.713488969396042	0.81365987075615	0.63793455307321
Y45F10A.7	0.682818624984674	0.71201076936633	0.592693363301424	0.27399219458274	0.256681479257167	0.323404393671682
T26E3.10	0.468714303007177	0.536642139899138	0.554527398463795	-0.124845220547551	-0.0792371321147273	0.072701025666721
C28C12.4	1.01463430706169	0.866153961407983	0.901008139685152	1.19236158958465	1.39424894716633	1.25266616336233
H40L08.2	1.91347178072345	1.85803014504721	1.99109958065062	2.31593454962755	2.41825029956104	2.57390230520223
ets-9	0.269915425790632	0.359036085313198	0.344694450766161	0.802642777377332	0.85411914722733	0.576848488457308
col-51	-1.48421659846545	-1.78601931001198	-1.11635395201304	-0.0900875676545142	0.437775793864292	-0.146831759898943
T10H9.1	-0.182570575627653	0.0967246027574472	0.0449748619976845	-1.1310393748959	-0.756706350230154	-0.699758813937562
Y75B7B.2	-0.29580936691441	-0.432584057549835	-1.04489173545234	0.256654229576529	0.235322511421738	-0.0696160904138972
