#OTU ID	normal_4	model_2	normal_2	normal_3	normal_5	betaine_1	betaine_2	betaine_3	betaine_5	model_1	model_3	model_4	model_5	betaine_4	normal_1	Taxonomy
OTU3353	61.0	63.0	61.0	48.0	77.0	587.0	238.0	42.0	76.0	64.0	50.0	72.0	30.0	185.0	82.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter
OTU3355	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	1.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3356	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3357	0.0	0.0	0.0	0.0	7.0	38.0	3.0	0.0	0.0	0.0	13.0	0.0	1.0	0.0	10.0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum
OTU3358	0.0	0.0	6.0	0.0	0.0	51.0	1.0	1.0	13.0	0.0	3.0	8.0	2.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU336	3.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3360	0.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3361	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	1.0	42.0	1.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3362	3.0	0.0	2.0	11.0	0.0	68.0	12.0	2.0	14.0	1.0	6.0	26.0	10.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3363	5.0	21.0	2.0	2.0	5.0	72.0	28.0	14.0	2.0	1.0	24.0	32.0	23.0	1.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3364	0.0	0.0	0.0	2.0	5.0	247.0	42.0	0.0	0.0	0.0	8.0	17.0	22.0	1.0	1.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3366	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU3369	0.0	0.0	0.0	0.0	0.0	63.0	2.0	0.0	0.0	0.0	1.0	58.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU337	46.0	9.0	1.0	0.0	0.0	0.0	0.0	11.0	5.0	8.0	1.0	0.0	0.0	16.0	0.0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum
OTU3370	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum
OTU3371	1.0	0.0	0.0	0.0	0.0	19.0	2.0	0.0	0.0	0.0	0.0	85.0	1.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3372	16.0	0.0	11.0	10.0	0.0	84.0	0.0	0.0	0.0	11.0	0.0	7.0	0.0	7.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3374	78.0	30.0	43.0	14.0	115.0	450.0	168.0	22.0	93.0	17.0	185.0	148.0	105.0	47.0	148.0	k__Bacteria;p__Firmicutes
OTU3376	18.0	2.0	12.0	4.0	28.0	46.0	7.0	10.0	0.0	0.0	3.0	43.0	10.0	22.0	35.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis
OTU3378	0.0	0.0	0.0	0.0	2.0	44.0	2.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum
OTU338	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3381	0.0	0.0	0.0	0.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU3382	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3383	9.0	14.0	14.0	38.0	0.0	90.0	4.0	21.0	22.0	9.0	1.0	131.0	0.0	19.0	2.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3385	2.0	0.0	0.0	3.0	0.0	125.0	3.0	0.0	21.0	0.0	14.0	6.0	19.0	2.0	2.0	k__Bacteria
OTU3387	0.0	0.0	9.0	1.0	1.0	13.0	1.0	1.0	14.0	0.0	2.0	49.0	2.0	0.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3388	0.0	3.0	27.0	3.0	0.0	1.0	135.0	7.0	5.0	6.0	16.0	98.0	14.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU3389	52.0	9.0	2.0	0.0	2.0	37.0	3.0	7.0	4.0	11.0	10.0	0.0	3.0	18.0	10.0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum
OTU3390	1.0	24.0	3.0	1.0	0.0	68.0	20.0	5.0	0.0	3.0	31.0	28.0	13.0	1.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3392	0.0	0.0	0.0	0.0	0.0	71.0	2.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3393	0.0	0.0	0.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	38.0	1.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3394	0.0	6.0	37.0	29.0	2.0	127.0	26.0	18.0	15.0	14.0	14.0	57.0	26.0	14.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3395	36.0	12.0	7.0	8.0	40.0	40.0	5.0	2.0	14.0	1.0	11.0	175.0	4.0	16.0	21.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3397	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3398	0.0	0.0	0.0	0.0	1.0	13.0	10.0	0.0	0.0	0.0	9.0	30.0	8.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU34	9.0	17.0	5.0	0.0	140.0	1.0	0.0	0.0	4.0	9.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU340	9.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3400	2.0	2.0	14.0	5.0	1.0	2.0	42.0	19.0	14.0	2.0	20.0	45.0	69.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3401	0.0	1.0	0.0	0.0	6.0	26.0	64.0	0.0	0.0	0.0	27.0	31.0	38.0	0.0	15.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3402	0.0	0.0	0.0	0.0	6.0	0.0	42.0	0.0	0.0	0.0	23.0	1.0	18.0	0.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU3403	0.0	0.0	0.0	0.0	5.0	1.0	18.0	0.0	0.0	1.0	8.0	28.0	19.0	1.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3408	1.0	2.0	3.0	14.0	3.0	2.0	15.0	12.0	6.0	2.0	10.0	9.0	13.0	12.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3409	9.0	3.0	18.0	7.0	9.0	7.0	23.0	20.0	1.0	2.0	13.0	6.0	41.0	1.0	20.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU341	3.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3410	0.0	0.0	0.0	0.0	2.0	14.0	24.0	0.0	0.0	0.0	16.0	28.0	27.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3411	1.0	1.0	7.0	31.0	3.0	19.0	50.0	19.0	32.0	1.0	8.0	23.0	31.0	16.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3412	329.0	109.0	81.0	42.0	148.0	127.0	569.0	171.0	184.0	203.0	218.0	67.0	118.0	287.0	87.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae
OTU3414	0.0	0.0	0.0	0.0	14.0	66.0	77.0	0.0	0.0	0.0	21.0	32.0	102.0	0.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3419	0.0	0.0	32.0	2.0	4.0	2.0	38.0	2.0	15.0	1.0	36.0	45.0	56.0	1.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU342	4.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3424	2.0	4.0	5.0	11.0	4.0	7.0	36.0	19.0	13.0	2.0	25.0	24.0	20.0	8.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3425	0.0	0.0	0.0	0.0	1.0	0.0	20.0	0.0	0.0	0.0	19.0	0.0	27.0	0.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU3426	13.0	0.0	16.0	13.0	0.0	0.0	169.0	47.0	0.0	28.0	43.0	28.0	51.0	1.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3428	16.0	6.0	5.0	1.0	0.0	20.0	26.0	11.0	0.0	5.0	45.0	9.0	22.0	17.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3429	0.0	0.0	0.0	0.0	3.0	14.0	22.0	0.0	0.0	0.0	8.0	40.0	23.0	1.0	2.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU343	19.0	0.0	47.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
OTU3430	3.0	6.0	10.0	33.0	4.0	6.0	60.0	11.0	12.0	1.0	26.0	18.0	33.0	14.0	3.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3435	0.0	0.0	0.0	1.0	10.0	6.0	76.0	0.0	0.0	0.0	41.0	100.0	105.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3437	27.0	11.0	8.0	2.0	0.0	29.0	24.0	14.0	0.0	14.0	50.0	17.0	35.0	33.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3439	0.0	0.0	1.0	8.0	2.0	4.0	18.0	8.0	3.0	0.0	3.0	12.0	4.0	2.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU344	16.0	11.0	20.0	8.0	36.0	5.0	19.0	43.0	12.0	6.0	18.0	9.0	13.0	7.0	15.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU3442	7.0	3.0	7.0	1.0	1.0	28.0	34.0	13.0	1.0	11.0	29.0	11.0	66.0	9.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3445	8.0	5.0	4.0	11.0	1.0	32.0	57.0	17.0	6.0	3.0	30.0	12.0	51.0	13.0	3.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU3447	6.0	7.0	22.0	60.0	7.0	50.0	119.0	24.0	23.0	12.0	24.0	44.0	59.0	22.0	4.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU345	0.0	0.0	9.0	0.0	70.0	0.0	1.0	0.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3453	0.0	0.0	16.0	1.0	12.0	4.0	24.0	1.0	8.0	0.0	6.0	3.0	29.0	0.0	27.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU3456	1.0	2.0	11.0	14.0	5.0	2.0	25.0	12.0	19.0	1.0	22.0	24.0	40.0	2.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3457	0.0	0.0	0.0	0.0	9.0	0.0	15.0	0.0	0.0	0.0	11.0	19.0	45.0	0.0	32.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella
OTU3458	15.0	1.0	1.0	1.0	22.0	5.0	52.0	10.0	1.0	7.0	11.0	5.0	7.0	0.0	20.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3461	0.0	1.0	0.0	0.0	12.0	9.0	83.0	0.0	0.0	0.0	14.0	28.0	73.0	0.0	3.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Barnesiella
OTU3463	4.0	0.0	13.0	22.0	2.0	23.0	50.0	20.0	23.0	0.0	11.0	18.0	24.0	14.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3467	0.0	0.0	0.0	0.0	2.0	0.0	24.0	0.0	0.0	0.0	8.0	0.0	23.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU347	1.0	1.0	33.0	0.0	23.0	4.0	23.0	1.0	18.0	0.0	16.0	14.0	33.0	1.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU3470	46.0	332.0	391.0	284.0	56.0	66.0	414.0	497.0	124.0	214.0	131.0	446.0	421.0	110.0	20.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3471	0.0	0.0	0.0	0.0	0.0	0.0	22.0	1.0	1.0	0.0	25.0	0.0	29.0	1.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3472	0.0	1.0	0.0	0.0	10.0	2.0	82.0	0.0	0.0	0.0	42.0	83.0	92.0	0.0	7.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3473	14.0	1.0	8.0	4.0	34.0	19.0	12.0	6.0	1.0	0.0	5.0	27.0	23.0	9.0	29.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis
OTU3474	0.0	0.0	0.0	0.0	3.0	0.0	34.0	0.0	0.0	0.0	10.0	0.0	17.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3475	8.0	4.0	24.0	4.0	26.0	7.0	32.0	13.0	6.0	2.0	9.0	7.0	31.0	0.0	21.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales
OTU3477	10.0	0.0	0.0	1.0	23.0	7.0	62.0	3.0	3.0	6.0	6.0	6.0	3.0	0.0	11.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU3478	0.0	0.0	0.0	0.0	8.0	0.0	60.0	0.0	0.0	0.0	33.0	0.0	46.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
OTU348	0.0	0.0	0.0	0.0	5.0	0.0	85.0	0.0	0.0	0.0	29.0	0.0	52.0	0.0	6.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3481	0.0	0.0	0.0	0.0	10.0	111.0	53.0	0.0	0.0	0.0	16.0	38.0	64.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3484	3.0	3.0	8.0	21.0	2.0	23.0	34.0	12.0	31.0	1.0	14.0	12.0	19.0	16.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3486	0.0	0.0	0.0	0.0	12.0	0.0	53.0	0.0	0.0	0.0	41.0	59.0	84.0	0.0	3.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3487	11.0	0.0	16.0	2.0	1.0	0.0	58.0	5.0	7.0	24.0	45.0	14.0	20.0	3.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Acetatifactor
OTU3488	0.0	0.0	0.0	0.0	3.0	48.0	17.0	0.0	0.0	0.0	18.0	9.0	17.0	0.0	1.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
OTU3489	3.0	5.0	11.0	18.0	8.0	4.0	59.0	16.0	20.0	2.0	22.0	17.0	26.0	11.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
OTU3495	0.0	0.0	2.0	0.0	1.0	0.0	0.0	43.0	0.0	0.0	4.0	0.0	8.0	0.0	4.0	k__Bacteria
OTU3497	1.0	0.0	2.0	0.0	5.0	0.0	1.0	20.0	0.0	0.0	2.0	0.0	5.0	0.0	7.0	k__Bacteria
OTU3498	8.0	11.0	4.0	9.0	0.0	18.0	8.0	27.0	8.0	6.0	7.0	4.0	8.0	16.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter
